id,timestamp,attack_type,source_ip,target_port,attempts,confidence,status,risk_score
304,2025-12-25 00:50:54,Brute Force,192.168.230.131,80,245,0.809,Analyzed,91
305,2026-03-06 18:48:45,Dictionary Attack,192.168.29.134,3306,34,0.986,Warning,91
306,2026-02-10 17:58:16,Brute Force,192.168.188.133,22,27,0.9,Detected,74
307,2025-12-30 10:04:27,Brute Force,192.168.152.208,22,194,0.711,Blocked,68
308,2026-03-09 01:53:39,Side Channel,192.168.220.65,3306,200,0.736,Warning,69
309,2025-12-08 12:48:14,Side Channel,192.168.49.245,27017,159,0.955,Warning,98
310,2025-12-05 22:43:20,Ciphertext Analysis,192.168.112.171,443,394,0.842,Warning,97
311,2025-12-13 15:32:08,Dictionary Attack,192.168.131.248,6379,253,0.764,Blocked,84
312,2025-12-26 22:16:38,Key Recovery,192.168.220.65,22,445,0.664,Warning,98
313,2026-01-14 17:23:56,Ciphertext Analysis,192.168.226.34,3306,298,0.907,Detected,79
314,2026-04-08 18:37:49,Brute Force,192.168.208.127,6379,35,0.852,Blocked,77
315,2025-11-24 06:39:39,Side Channel,192.168.167.233,80,251,0.819,Blocked,61
316,2026-02-16 10:12:00,Dictionary Attack,192.168.31.224,22,170,0.874,Warning,63
317,2026-04-05 15:48:11,Side Channel,192.168.93.135,3306,36,0.901,Detected,96
318,2025-12-03 22:04:25,Brute Force,192.168.131.248,27017,51,0.913,Warning,94
319,2026-03-07 23:27:47,Side Channel,192.168.174.224,5432,270,0.813,Blocked,61
320,2026-01-11 21:01:35,Brute Force,192.168.43.82,6379,292,0.81,Blocked,67
321,2026-03-10 05:34:02,Key Recovery,192.168.167.233,27017,263,0.965,Analyzed,74
322,2026-04-26 20:09:16,Dictionary Attack,192.168.130.20,443,100,0.981,Blocked,63
323,2025-11-15 01:43:45,Key Recovery,192.168.188.133,22,319,0.889,Detected,68
324,2025-11-16 16:59:16,Ciphertext Analysis,192.168.234.37,6379,403,0.789,Detected,89
325,2026-04-23 08:51:55,Dictionary Attack,192.168.112.171,80,428,0.823,Warning,81
326,2026-01-21 14:15:43,Brute Force,192.168.223.197,6379,418,0.716,Blocked,88
327,2025-12-14 17:57:12,Brute Force,192.168.225.22,6379,222,0.785,Detected,94
328,2026-04-24 08:05:21,Key Recovery,192.168.29.134,5432,197,0.843,Analyzed,100
329,2026-02-09 01:31:16,Brute Force,192.168.34.1,80,415,0.687,Blocked,63
330,2026-04-02 10:17:45,Brute Force,192.168.237.101,443,253,0.841,Detected,84
331,2026-03-21 16:16:56,Ciphertext Analysis,192.168.42.202,443,342,0.968,Warning,97
332,2025-12-16 03:38:51,Ciphertext Analysis,192.168.154.119,5432,254,0.731,Detected,67
333,2026-01-11 02:37:37,Side Channel,192.168.230.131,443,45,0.698,Detected,76
334,2026-01-28 13:33:00,Dictionary Attack,192.168.49.245,27017,154,0.699,Blocked,68
335,2026-02-24 14:18:19,Ciphertext Analysis,192.168.58.180,5432,40,0.881,Analyzed,86
336,2026-01-25 09:04:24,Dictionary Attack,192.168.45.232,27017,172,0.906,Detected,79
337,2025-12-20 14:44:44,Ciphertext Analysis,192.168.13.2,3306,427,0.651,Analyzed,96
338,2025-11-18 19:44:47,Brute Force,192.168.93.135,6379,360,0.878,Blocked,75
339,2026-04-26 20:46:44,Side Channel,192.168.123.47,3306,450,0.658,Warning,91
340,2025-11-21 10:24:21,Dictionary Attack,192.168.53.142,80,222,0.849,Warning,87
341,2026-04-20 16:21:56,Dictionary Attack,192.168.66.183,3306,416,0.926,Detected,76
342,2026-01-19 17:08:27,Dictionary Attack,192.168.53.142,5432,433,0.657,Blocked,85
343,2025-12-22 14:02:41,Side Channel,192.168.234.37,22,393,0.961,Analyzed,86
344,2026-02-05 19:08:09,Brute Force,192.168.176.69,6379,117,0.884,Warning,70
345,2026-02-03 05:39:50,Dictionary Attack,192.168.29.134,22,8,0.891,Blocked,78
346,2026-02-10 11:58:34,Dictionary Attack,192.168.142.49,6379,261,0.811,Warning,78
347,2026-01-23 04:49:40,Dictionary Attack,192.168.223.197,5432,7,0.717,Analyzed,67
348,2026-01-01 04:13:48,Brute Force,192.168.132.1,3306,193,0.934,Warning,84
349,2026-01-11 05:21:21,Ciphertext Analysis,192.168.40.232,3306,46,0.913,Blocked,83
350,2025-12-19 05:57:29,Dictionary Attack,192.168.130.20,6379,338,0.809,Blocked,60
351,2026-04-18 10:34:17,Key Recovery,192.168.13.2,6379,443,0.879,Detected,62
352,2025-12-25 20:57:11,Side Channel,192.168.188.133,6379,156,0.767,Analyzed,94
353,2026-03-17 09:08:45,Brute Force,192.168.152.175,27017,25,0.874,Detected,67
354,2026-03-21 03:11:31,Side Channel,192.168.142.49,5432,15,0.957,Blocked,81
355,2025-12-23 03:14:18,Ciphertext Analysis,192.168.8.203,22,265,0.83,Warning,91
356,2025-12-04 05:45:14,Brute Force,192.168.115.160,3306,34,0.935,Blocked,67
357,2026-01-15 05:37:57,Side Channel,192.168.49.245,27017,402,0.811,Warning,72
358,2026-03-19 06:12:04,Side Channel,192.168.152.208,6379,399,0.806,Detected,69
359,2026-02-05 22:47:24,Ciphertext Analysis,192.168.237.101,443,380,0.75,Warning,62
360,2026-02-05 09:25:20,Brute Force,192.168.223.197,443,130,0.666,Warning,82
361,2026-01-14 14:43:02,Brute Force,192.168.164.148,5432,28,0.924,Blocked,61
362,2026-03-11 03:44:13,Key Recovery,192.168.229.116,3306,457,0.665,Blocked,86
363,2026-02-09 06:43:39,Dictionary Attack,192.168.115.160,22,43,0.949,Analyzed,78
364,2026-04-23 20:16:14,Brute Force,192.168.7.129,80,470,0.757,Analyzed,93
365,2026-03-15 00:59:06,Brute Force,192.168.174.224,22,102,0.746,Analyzed,61
366,2026-01-17 04:34:32,Ciphertext Analysis,192.168.131.248,27017,413,0.661,Analyzed,77
367,2026-04-29 22:07:11,Side Channel,192.168.43.82,443,108,0.941,Analyzed,87
368,2025-12-11 06:42:35,Ciphertext Analysis,192.168.43.82,6379,77,0.859,Analyzed,88
369,2026-04-06 00:31:41,Brute Force,192.168.115.160,5432,163,0.813,Warning,76
370,2026-01-06 12:20:09,Dictionary Attack,192.168.152.208,27017,226,0.934,Blocked,89
371,2026-02-06 09:39:02,Brute Force,192.168.164.148,27017,472,0.711,Detected,85
372,2026-02-20 23:16:07,Dictionary Attack,192.168.128.222,22,453,0.698,Detected,66
373,2026-02-26 07:32:29,Brute Force,192.168.34.1,5432,469,0.662,Warning,70
374,2026-02-07 02:38:54,Brute Force,192.168.167.233,3306,174,0.956,Blocked,69
375,2026-02-19 11:34:12,Side Channel,192.168.131.248,22,410,0.781,Blocked,82
376,2025-11-01 14:31:53,Brute Force,192.168.112.171,6379,218,0.882,Detected,89
377,2026-04-27 08:53:54,Key Recovery,192.168.152.175,3306,350,0.967,Blocked,62
378,2026-03-29 01:27:58,Dictionary Attack,192.168.66.183,27017,156,0.813,Blocked,71
379,2026-01-01 23:16:32,Dictionary Attack,192.168.13.2,27017,174,0.702,Warning,89
380,2026-01-30 00:23:39,Brute Force,192.168.152.208,80,112,0.896,Warning,96
381,2025-10-31 15:50:21,Side Channel,192.168.128.222,80,44,0.716,Analyzed,72
382,2025-11-14 08:36:16,Brute Force,192.168.208.127,3306,101,0.796,Blocked,89
383,2026-04-20 17:04:22,Side Channel,192.168.7.129,5432,149,0.878,Analyzed,67
384,2026-04-04 19:24:18,Dictionary Attack,192.168.109.196,80,215,0.796,Warning,78
385,2025-12-09 01:26:57,Dictionary Attack,192.168.42.202,22,287,0.766,Warning,61
386,2026-01-16 03:55:24,Brute Force,192.168.167.233,6379,457,0.977,Analyzed,79
387,2026-01-15 00:15:47,Dictionary Attack,192.168.128.222,443,26,0.735,Blocked,75
388,2026-03-25 13:10:08,Key Recovery,192.168.93.135,6379,438,0.83,Analyzed,61
389,2026-03-18 13:57:02,Dictionary Attack,192.168.152.136,22,499,0.895,Detected,70
390,2026-04-11 08:37:16,Brute Force,192.168.109.196,6379,89,0.724,Analyzed,88
391,2026-04-02 03:17:59,Key Recovery,192.168.109.196,22,103,0.792,Blocked,88
392,2026-02-01 06:18:06,Brute Force,192.168.45.232,5432,324,0.91,Analyzed,77
393,2026-03-01 19:58:58,Side Channel,192.168.154.119,6379,347,0.986,Warning,65
394,2025-12-10 04:31:20,Brute Force,192.168.225.22,443,317,0.94,Warning,72
395,2026-01-06 02:05:04,Side Channel,192.168.130.20,443,165,0.891,Blocked,61
396,2026-02-08 12:58:09,Side Channel,192.168.164.148,6379,487,0.801,Warning,69
397,2025-12-31 02:14:28,Brute Force,192.168.29.134,27017,85,0.937,Detected,67
398,2025-12-10 13:04:38,Brute Force,192.168.226.34,3306,85,0.909,Analyzed,69
399,2026-02-21 14:23:06,Brute Force,192.168.255.117,22,224,0.787,Analyzed,94
400,2026-02-05 15:49:52,Side Channel,192.168.13.2,6379,173,0.848,Analyzed,89
401,2025-12-26 17:07:54,Ciphertext Analysis,192.168.58.180,27017,253,0.891,Detected,78
402,2026-02-08 12:23:32,Ciphertext Analysis,192.168.229.116,80,156,0.832,Analyzed,92
403,2025-12-29 12:33:11,Ciphertext Analysis,192.168.164.148,3306,19,0.824,Warning,76
404,2025-12-24 06:25:44,Brute Force,192.168.112.171,80,77,0.847,Detected,66
405,2026-04-25 04:03:35,Dictionary Attack,192.168.43.82,80,166,0.73,Detected,98
406,2026-03-27 11:35:56,Ciphertext Analysis,192.168.167.233,27017,150,0.896,Warning,94
407,2026-02-14 13:19:15,Key Recovery,192.168.109.196,3306,459,0.662,Analyzed,95
408,2025-11-12 09:39:24,Key Recovery,192.168.13.2,6379,179,0.732,Analyzed,94
409,2026-02-19 04:34:42,Side Channel,192.168.13.2,6379,210,0.879,Warning,84
410,2026-03-17 10:50:11,Side Channel,192.168.8.203,5432,169,0.851,Blocked,62
411,2026-04-10 18:16:18,Brute Force,192.168.152.136,443,219,0.776,Detected,85
412,2026-04-11 10:01:28,Brute Force,192.168.82.112,80,94,0.941,Warning,84
413,2025-12-28 22:45:37,Side Channel,192.168.152.136,3306,184,0.905,Analyzed,63
414,2026-04-16 04:58:58,Brute Force,192.168.93.135,3306,448,0.678,Detected,99
415,2026-04-08 04:48:33,Dictionary Attack,192.168.225.22,443,80,0.805,Warning,63
416,2026-03-05 03:34:36,Side Channel,192.168.226.34,3306,453,0.744,Detected,94
417,2025-12-24 13:51:33,Brute Force,192.168.49.245,80,429,0.799,Detected,83
418,2026-02-06 15:14:04,Side Channel,192.168.255.117,5432,442,0.815,Analyzed,64
419,2025-11-09 23:15:49,Side Channel,192.168.220.65,27017,400,0.824,Analyzed,77
420,2026-01-02 20:36:00,Ciphertext Analysis,192.168.167.233,22,259,0.945,Warning,73
421,2026-01-31 18:43:14,Key Recovery,192.168.42.202,443,227,0.966,Detected,62
422,2026-01-20 13:30:27,Dictionary Attack,192.168.131.248,6379,223,0.762,Analyzed,98
423,2026-04-16 15:33:18,Ciphertext Analysis,192.168.45.232,5432,123,0.974,Analyzed,93
424,2026-03-01 01:21:21,Brute Force,192.168.132.1,5432,17,0.769,Detected,70
425,2026-02-04 23:29:50,Dictionary Attack,192.168.234.37,443,398,0.854,Warning,71
426,2026-04-13 17:06:11,Ciphertext Analysis,192.168.208.127,6379,271,0.776,Blocked,76
427,2026-03-29 21:42:55,Brute Force,192.168.174.224,22,416,0.761,Blocked,87
428,2026-01-08 16:24:34,Key Recovery,192.168.225.22,27017,299,0.704,Warning,69
429,2026-01-30 17:42:33,Ciphertext Analysis,192.168.49.245,443,30,0.958,Detected,64
430,2026-01-22 07:31:18,Ciphertext Analysis,192.168.131.248,443,303,0.732,Warning,82
431,2026-04-21 10:17:50,Brute Force,192.168.255.117,80,97,0.928,Analyzed,77
432,2025-11-16 00:14:54,Side Channel,192.168.34.1,443,394,0.942,Detected,68
433,2026-01-02 08:29:16,Side Channel,192.168.188.133,22,180,0.655,Warning,94
434,2026-01-10 16:21:12,Dictionary Attack,192.168.115.160,5432,310,0.68,Blocked,73
435,2025-12-28 08:47:45,Ciphertext Analysis,192.168.132.1,80,411,0.981,Detected,83
436,2025-12-04 15:47:30,Dictionary Attack,192.168.45.232,443,327,0.903,Detected,62
437,2026-04-14 15:15:08,Key Recovery,192.168.82.158,80,19,0.848,Detected,65
438,2025-11-01 23:09:04,Brute Force,192.168.40.232,6379,408,0.654,Analyzed,61
439,2025-12-30 21:22:48,Ciphertext Analysis,192.168.154.119,443,286,0.805,Detected,81
440,2026-01-01 18:22:31,Dictionary Attack,192.168.167.233,27017,146,0.726,Blocked,71
441,2026-02-13 07:15:41,Brute Force,192.168.82.158,443,424,0.97,Blocked,74
442,2025-11-16 12:30:00,Ciphertext Analysis,192.168.112.171,6379,275,0.92,Warning,88
443,2025-12-04 05:05:43,Dictionary Attack,192.168.208.127,22,237,0.86,Blocked,94
444,2026-03-13 22:15:15,Side Channel,192.168.124.196,27017,461,0.9,Detected,69
445,2025-12-21 04:35:41,Dictionary Attack,192.168.152.136,443,478,0.801,Blocked,94
446,2026-04-01 10:48:52,Side Channel,192.168.93.135,27017,436,0.72,Warning,99
447,2026-04-19 04:08:14,Dictionary Attack,192.168.223.197,80,430,0.722,Warning,82
448,2026-03-12 15:50:09,Brute Force,192.168.152.208,27017,157,0.79,Detected,85
449,2025-11-26 13:20:49,Dictionary Attack,192.168.142.49,22,417,0.82,Warning,64
450,2025-11-18 06:01:32,Ciphertext Analysis,192.168.128.222,3306,79,0.692,Detected,66
451,2025-12-15 14:05:00,Side Channel,192.168.234.37,22,134,0.955,Detected,74
452,2025-11-27 13:06:22,Key Recovery,192.168.167.233,5432,74,0.654,Analyzed,79
453,2026-03-08 13:44:00,Key Recovery,192.168.8.203,5432,66,0.703,Warning,78
454,2026-02-11 05:23:39,Ciphertext Analysis,192.168.138.71,6379,387,0.818,Detected,80
455,2026-04-25 13:57:12,Dictionary Attack,192.168.176.69,6379,486,0.977,Warning,83
456,2026-04-16 00:17:24,Brute Force,192.168.167.233,22,94,0.89,Analyzed,63
457,2026-01-20 16:20:43,Side Channel,192.168.130.20,6379,214,0.735,Warning,74
458,2025-12-04 22:26:22,Ciphertext Analysis,192.168.234.37,5432,311,0.791,Warning,84
459,2026-04-22 12:24:06,Side Channel,192.168.31.224,22,73,0.983,Warning,63
460,2026-04-25 16:28:00,Key Recovery,192.168.24.62,80,191,0.713,Blocked,62
461,2026-01-09 03:19:51,Dictionary Attack,192.168.43.82,80,324,0.748,Blocked,80
462,2026-04-08 03:57:28,Dictionary Attack,192.168.220.65,22,293,0.927,Detected,90
463,2025-11-21 07:42:17,Side Channel,192.168.82.158,22,191,0.807,Blocked,100
464,2026-01-27 21:50:51,Dictionary Attack,192.168.234.37,27017,30,0.985,Warning,96
465,2026-01-26 15:51:15,Ciphertext Analysis,192.168.24.62,27017,493,0.799,Detected,90
466,2026-02-17 11:45:16,Brute Force,192.168.109.196,80,84,0.935,Blocked,72
467,2026-04-18 06:45:12,Brute Force,192.168.112.171,22,108,0.841,Warning,62
468,2026-04-07 04:52:43,Side Channel,192.168.208.127,22,83,0.661,Warning,68
469,2026-02-03 17:36:38,Dictionary Attack,192.168.188.133,80,193,0.82,Warning,66
470,2025-12-17 09:05:13,Brute Force,192.168.188.133,27017,128,0.771,Blocked,85
471,2025-11-03 20:31:16,Brute Force,192.168.130.20,5432,260,0.793,Blocked,61
472,2026-04-04 05:21:30,Brute Force,192.168.115.160,6379,438,0.685,Detected,63
473,2025-11-11 17:08:19,Ciphertext Analysis,192.168.131.248,27017,138,0.738,Detected,89
474,2025-11-13 05:22:49,Ciphertext Analysis,192.168.7.129,6379,236,0.94,Warning,60
475,2026-01-22 03:02:00,Dictionary Attack,192.168.8.203,5432,247,0.845,Analyzed,62
476,2025-11-04 20:51:11,Dictionary Attack,192.168.208.127,3306,107,0.911,Warning,94
477,2025-12-01 04:56:51,Ciphertext Analysis,192.168.8.203,443,93,0.889,Detected,83
478,2026-02-07 17:37:52,Dictionary Attack,192.168.208.127,6379,144,0.781,Blocked,68
479,2026-01-06 12:56:40,Side Channel,192.168.123.47,443,125,0.732,Analyzed,88
480,2026-03-27 10:43:41,Brute Force,192.168.112.171,3306,280,0.963,Detected,77
481,2026-04-22 00:27:04,Brute Force,192.168.13.2,80,199,0.877,Blocked,63
482,2026-03-07 10:36:12,Ciphertext Analysis,192.168.115.160,80,287,0.847,Warning,93
483,2026-02-11 09:06:16,Side Channel,192.168.167.233,443,112,0.926,Blocked,62
484,2026-01-07 16:48:54,Ciphertext Analysis,192.168.130.20,27017,122,0.825,Blocked,60
485,2025-12-23 18:26:40,Dictionary Attack,192.168.152.175,22,417,0.736,Analyzed,77
486,2025-11-22 12:47:12,Side Channel,192.168.82.158,443,98,0.741,Blocked,94
487,2026-02-10 10:40:48,Brute Force,192.168.42.202,22,408,0.815,Warning,89
488,2025-11-29 11:44:48,Brute Force,192.168.138.71,3306,208,0.689,Detected,75
489,2026-02-14 23:21:14,Dictionary Attack,192.168.229.116,27017,74,0.814,Warning,83
490,2026-04-06 17:25:44,Ciphertext Analysis,192.168.152.136,443,390,0.79,Warning,97
491,2026-02-21 11:13:03,Ciphertext Analysis,192.168.124.196,3306,416,0.886,Detected,81
492,2025-12-10 17:09:07,Brute Force,192.168.132.1,27017,343,0.963,Warning,80
493,2025-12-09 20:29:39,Dictionary Attack,192.168.167.233,27017,109,0.945,Analyzed,79
494,2026-04-13 09:59:45,Dictionary Attack,192.168.29.134,3306,195,0.818,Detected,77
495,2026-03-09 04:46:52,Ciphertext Analysis,192.168.29.134,5432,328,0.75,Blocked,71
496,2025-11-20 16:05:10,Brute Force,192.168.7.129,80,415,0.725,Detected,97
497,2026-02-14 07:40:19,Side Channel,192.168.82.112,80,144,0.849,Blocked,96
498,2026-02-23 07:45:23,Key Recovery,192.168.49.245,22,309,0.804,Blocked,83
499,2026-04-08 02:33:30,Ciphertext Analysis,192.168.49.245,22,110,0.686,Blocked,63
500,2026-01-03 14:37:43,Ciphertext Analysis,192.168.132.1,27017,400,0.717,Detected,65
501,2026-02-08 21:36:43,Brute Force,192.168.82.112,5432,117,0.735,Detected,73
502,2026-04-21 07:53:03,Ciphertext Analysis,192.168.43.82,27017,325,0.698,Analyzed,91
503,2026-01-23 03:07:36,Side Channel,192.168.131.248,22,431,0.896,Detected,87
504,2026-01-17 16:38:59,Brute Force,192.168.142.49,22,45,0.796,Blocked,67
505,2026-01-18 20:01:23,Brute Force,192.168.174.224,22,18,0.904,Detected,95
506,2026-04-03 02:26:41,Dictionary Attack,192.168.115.160,3306,227,0.953,Blocked,93
507,2026-04-27 03:41:19,Ciphertext Analysis,192.168.50.193,443,274,0.839,Warning,64
508,2026-02-06 04:32:49,Ciphertext Analysis,192.168.124.196,443,147,0.794,Blocked,64
509,2026-04-22 08:59:54,Dictionary Attack,192.168.43.82,3306,324,0.912,Warning,97
510,2026-04-24 20:34:13,Key Recovery,192.168.31.224,443,280,0.891,Detected,66
511,2026-03-03 16:24:58,Side Channel,192.168.154.119,80,170,0.917,Detected,74
512,2026-03-29 19:01:07,Brute Force,192.168.230.131,443,31,0.863,Warning,87
513,2025-11-06 09:56:40,Brute Force,192.168.164.148,5432,353,0.799,Warning,74
514,2025-11-02 09:48:36,Ciphertext Analysis,192.168.234.37,443,466,0.905,Blocked,81
515,2025-12-19 23:16:28,Brute Force,192.168.53.142,443,419,0.94,Warning,93
516,2025-11-25 00:34:47,Side Channel,192.168.130.20,27017,77,0.715,Blocked,79
517,2025-12-07 14:45:28,Brute Force,192.168.176.69,27017,35,0.684,Warning,99
518,2025-11-15 00:50:34,Dictionary Attack,192.168.112.171,5432,351,0.921,Detected,94
519,2026-01-07 06:19:00,Side Channel,192.168.7.129,3306,461,0.711,Analyzed,98
520,2025-11-19 00:09:46,Dictionary Attack,192.168.234.37,22,61,0.8,Analyzed,78
521,2026-01-02 13:11:53,Brute Force,192.168.167.233,3306,78,0.893,Warning,80
522,2026-02-24 02:09:06,Dictionary Attack,192.168.152.136,27017,439,0.761,Blocked,60
523,2026-04-02 23:39:49,Ciphertext Analysis,192.168.154.119,3306,486,0.834,Blocked,70
524,2025-11-02 20:13:35,Dictionary Attack,192.168.208.127,6379,269,0.78,Warning,65
525,2026-03-31 08:04:00,Dictionary Attack,192.168.223.197,27017,79,0.766,Blocked,72
526,2026-04-26 20:28:52,Brute Force,192.168.53.142,80,448,0.821,Analyzed,61
527,2026-02-27 23:21:49,Ciphertext Analysis,192.168.29.134,22,451,0.748,Detected,72
528,2026-04-21 08:54:48,Ciphertext Analysis,192.168.43.82,27017,149,0.979,Analyzed,64
529,2025-12-29 21:28:56,Side Channel,192.168.223.197,80,338,0.864,Warning,62
530,2026-02-27 07:06:28,Ciphertext Analysis,192.168.255.117,3306,197,0.759,Blocked,99
531,2026-03-21 16:33:08,Brute Force,192.168.152.136,22,287,0.805,Warning,75
532,2026-04-26 12:25:50,Key Recovery,192.168.115.160,6379,407,0.892,Warning,95
533,2025-12-23 05:33:59,Brute Force,192.168.82.112,5432,215,0.772,Analyzed,92
534,2026-01-02 13:52:41,Brute Force,192.168.8.203,80,443,0.755,Warning,75
535,2026-03-03 09:42:20,Brute Force,192.168.132.1,6379,126,0.731,Detected,93
536,2026-03-31 22:27:20,Ciphertext Analysis,192.168.29.134,22,191,0.979,Warning,99
537,2026-02-13 14:34:50,Ciphertext Analysis,192.168.176.69,3306,164,0.784,Detected,78
538,2026-04-12 03:06:28,Key Recovery,192.168.43.82,5432,404,0.789,Blocked,96
539,2026-01-31 13:54:26,Side Channel,192.168.138.71,80,480,0.781,Warning,92
540,2025-10-31 23:39:41,Ciphertext Analysis,192.168.174.224,5432,476,0.804,Detected,88
541,2026-04-03 16:22:20,Ciphertext Analysis,192.168.128.222,5432,4,0.924,Analyzed,82
542,2026-04-16 11:25:06,Key Recovery,192.168.82.158,80,204,0.744,Detected,88
543,2025-12-25 08:04:38,Brute Force,192.168.223.197,80,403,0.871,Detected,79
544,2026-04-02 21:04:41,Dictionary Attack,192.168.188.133,443,228,0.915,Warning,92
545,2026-03-13 12:44:36,Dictionary Attack,192.168.112.171,6379,487,0.731,Analyzed,61
546,2026-02-18 17:59:31,Ciphertext Analysis,192.168.226.34,443,367,0.777,Warning,89
547,2026-04-03 06:17:22,Ciphertext Analysis,192.168.50.193,3306,426,0.717,Detected,100
548,2026-03-28 17:47:30,Key Recovery,192.168.7.129,6379,476,0.671,Analyzed,64
549,2025-11-30 02:54:58,Brute Force,192.168.115.160,443,153,0.896,Detected,99
550,2026-02-08 21:37:16,Brute Force,192.168.128.222,6379,108,0.805,Detected,84
551,2026-01-27 12:39:40,Key Recovery,192.168.237.101,27017,469,0.946,Detected,73
552,2026-01-11 18:21:32,Dictionary Attack,192.168.40.232,22,352,0.707,Blocked,82
553,2026-03-03 18:32:42,Side Channel,192.168.130.20,3306,388,0.894,Analyzed,76
554,2026-02-08 11:56:27,Brute Force,192.168.115.160,80,430,0.843,Warning,91
555,2026-03-26 04:23:50,Side Channel,192.168.132.1,27017,182,0.755,Warning,84
556,2026-01-07 05:34:43,Side Channel,192.168.176.69,80,181,0.92,Detected,88
557,2025-11-24 05:29:32,Ciphertext Analysis,192.168.24.62,80,318,0.928,Analyzed,69
558,2026-01-29 14:47:30,Dictionary Attack,192.168.223.197,80,57,0.789,Blocked,97
559,2026-02-14 16:32:47,Brute Force,192.168.229.116,3306,474,0.79,Warning,83
560,2025-11-13 13:58:58,Brute Force,192.168.164.148,22,473,0.757,Blocked,92
561,2025-11-09 01:59:38,Ciphertext Analysis,192.168.132.1,443,398,0.987,Blocked,77
562,2025-12-16 03:34:11,Side Channel,192.168.220.65,6379,361,0.827,Detected,69
563,2026-04-12 18:54:19,Dictionary Attack,192.168.7.129,22,476,0.951,Blocked,72
564,2026-01-25 18:38:52,Brute Force,192.168.152.208,27017,373,0.675,Analyzed,74
565,2026-02-04 22:44:36,Side Channel,192.168.124.196,3306,56,0.815,Blocked,74
566,2025-11-24 10:14:04,Side Channel,192.168.237.101,22,382,0.748,Warning,68
567,2025-12-17 16:24:16,Side Channel,192.168.174.224,27017,353,0.826,Detected,94
568,2026-02-23 03:39:50,Dictionary Attack,192.168.82.158,80,89,0.841,Warning,68
569,2026-01-31 04:18:44,Brute Force,192.168.82.158,22,279,0.687,Warning,64
570,2026-04-05 20:37:25,Dictionary Attack,192.168.208.127,80,352,0.657,Analyzed,82
571,2025-12-31 21:10:09,Dictionary Attack,192.168.223.197,6379,5,0.79,Detected,85
572,2026-03-03 21:10:20,Side Channel,192.168.82.158,6379,151,0.791,Analyzed,88
573,2026-04-05 05:46:16,Ciphertext Analysis,192.168.152.175,22,168,0.793,Analyzed,91
574,2026-01-03 00:41:42,Dictionary Attack,192.168.208.127,5432,415,0.975,Detected,64
575,2026-01-17 21:47:29,Brute Force,192.168.226.34,5432,98,0.767,Detected,80
576,2026-04-10 01:07:07,Side Channel,192.168.234.37,5432,488,0.851,Detected,97
577,2026-01-09 23:33:15,Brute Force,192.168.142.49,22,477,0.818,Detected,76
578,2026-04-18 08:45:11,Dictionary Attack,192.168.154.119,3306,210,0.955,Detected,94
579,2025-12-29 02:14:22,Side Channel,192.168.237.101,22,124,0.888,Blocked,81
580,2026-04-02 07:25:15,Dictionary Attack,192.168.43.82,443,493,0.859,Analyzed,81
581,2025-11-13 10:04:52,Brute Force,192.168.220.65,6379,315,0.786,Blocked,91
582,2025-11-01 19:57:52,Brute Force,192.168.53.142,5432,350,0.768,Blocked,80
583,2026-01-01 14:11:42,Side Channel,192.168.220.65,5432,178,0.796,Analyzed,96
584,2026-03-10 23:01:16,Ciphertext Analysis,192.168.130.20,443,431,0.87,Blocked,70
585,2025-12-13 04:47:34,Ciphertext Analysis,192.168.8.203,5432,209,0.74,Blocked,77
586,2026-01-17 03:37:19,Key Recovery,192.168.7.129,27017,352,0.975,Blocked,79
587,2026-01-03 15:03:06,Dictionary Attack,192.168.152.208,6379,321,0.845,Detected,82
588,2026-03-28 02:54:49,Side Channel,192.168.154.119,3306,345,0.936,Detected,86
589,2026-04-02 09:21:13,Ciphertext Analysis,192.168.50.193,22,440,0.669,Blocked,77
590,2025-12-11 14:12:46,Dictionary Attack,192.168.225.22,22,423,0.831,Warning,84
591,2026-04-28 20:32:54,Ciphertext Analysis,192.168.66.183,443,110,0.791,Analyzed,97
592,2025-11-25 00:07:12,Ciphertext Analysis,192.168.66.183,443,105,0.847,Detected,94
593,2025-11-11 20:39:20,Brute Force,192.168.132.1,27017,238,0.973,Blocked,82
594,2025-12-18 09:20:02,Key Recovery,192.168.53.142,443,286,0.877,Warning,61
595,2025-12-19 00:20:51,Dictionary Attack,192.168.42.202,443,451,0.712,Analyzed,74
596,2025-12-06 08:30:33,Side Channel,192.168.112.171,6379,79,0.865,Detected,73
597,2025-12-27 07:18:39,Brute Force,192.168.128.222,22,154,0.949,Warning,91
598,2026-04-10 09:40:18,Side Channel,192.168.130.20,22,299,0.799,Warning,74
599,2025-12-07 21:08:24,Brute Force,192.168.188.133,5432,302,0.902,Analyzed,96
600,2026-02-17 04:51:27,Brute Force,192.168.130.20,3306,104,0.921,Detected,85
601,2025-11-01 22:26:25,Side Channel,192.168.226.34,5432,49,0.824,Analyzed,87
602,2025-12-15 21:18:57,Side Channel,192.168.176.69,80,248,0.925,Detected,63
603,2026-01-18 06:11:17,Key Recovery,192.168.131.248,6379,126,0.975,Analyzed,92
604,2026-04-11 10:18:14,Dictionary Attack,192.168.223.197,80,69,0.766,Blocked,83
605,2025-12-31 06:14:46,Brute Force,192.168.220.65,80,398,0.918,Blocked,92
606,2026-02-24 11:46:53,Side Channel,192.168.82.158,6379,121,0.846,Blocked,60
