id,timestamp,attack_type,source_ip,target_port,attempts,confidence,status,risk_score
302,2026-04-28 22:44:36,Ciphertext Analysis,192.168.134.227,80,468,0.814,Warning,93
303,2026-04-28 22:44:36,Side Channel,192.168.81.234,3306,276,0.798,Warning,76
304,2026-04-28 22:44:36,Side Channel,192.168.141.106,27017,167,0.853,Blocked,88
305,2026-04-28 22:44:36,Ciphertext Analysis,192.168.36.81,22,469,0.748,Blocked,86
306,2026-04-28 22:44:36,Side Channel,192.168.136.65,6379,279,0.719,Blocked,86
307,2026-04-28 22:44:36,Side Channel,192.168.234.92,5432,154,0.75,Detected,72
308,2026-04-28 22:44:36,Brute Force,192.168.45.37,80,241,0.683,Detected,84
309,2026-04-28 22:44:36,Brute Force,192.168.67.41,3306,211,0.859,Warning,90
310,2026-04-28 22:44:36,Key Recovery,192.168.175.239,443,432,0.874,Warning,66
311,2026-04-28 22:44:36,Brute Force,192.168.252.222,6379,232,0.715,Analyzed,72
312,2026-04-28 22:44:36,Ciphertext Analysis,192.168.134.227,27017,96,0.729,Detected,100
313,2026-04-28 22:44:36,Brute Force,192.168.60.82,22,299,0.842,Detected,80
314,2026-04-28 22:44:36,Key Recovery,192.168.190.164,27017,302,0.69,Blocked,73
315,2026-04-28 22:44:36,Dictionary Attack,192.168.190.164,6379,174,0.858,Detected,64
316,2026-04-28 22:44:36,Brute Force,192.168.108.21,3306,123,0.953,Analyzed,93
317,2026-04-28 22:44:36,Key Recovery,192.168.234.92,6379,497,0.955,Blocked,87
318,2026-04-28 22:44:36,Side Channel,192.168.156.221,5432,192,0.853,Blocked,73
319,2026-04-28 22:44:36,Dictionary Attack,192.168.147.226,5432,377,0.837,Blocked,99
320,2026-04-28 22:44:36,Key Recovery,192.168.23.233,443,224,0.693,Detected,78
321,2026-04-28 22:44:36,Brute Force,192.168.27.68,27017,128,0.866,Analyzed,98
322,2026-04-28 22:44:36,Key Recovery,192.168.45.37,80,263,0.795,Analyzed,76
323,2026-04-28 22:44:36,Brute Force,192.168.7.133,80,295,0.699,Blocked,81
324,2026-04-28 22:44:36,Ciphertext Analysis,192.168.81.234,27017,330,0.906,Warning,89
325,2026-04-28 22:44:36,Dictionary Attack,192.168.21.134,3306,394,0.766,Warning,87
326,2026-04-28 22:44:36,Brute Force,192.168.156.221,80,448,0.702,Analyzed,79
327,2026-04-28 22:44:36,Key Recovery,192.168.253.35,443,372,0.703,Analyzed,88
328,2026-04-28 22:44:36,Key Recovery,192.168.77.13,22,315,0.841,Blocked,67
329,2026-04-28 22:44:36,Ciphertext Analysis,192.168.156.221,443,393,0.843,Warning,98
330,2026-04-28 22:44:36,Ciphertext Analysis,192.168.141.106,22,251,0.99,Analyzed,61
331,2026-04-28 22:44:36,Dictionary Attack,192.168.66.69,80,353,0.824,Warning,87
332,2026-04-28 22:44:36,Side Channel,192.168.7.133,80,158,0.867,Blocked,67
333,2026-04-28 22:44:36,Dictionary Attack,192.168.217.161,27017,445,0.705,Warning,82
334,2026-04-28 22:44:36,Brute Force,192.168.136.65,5432,171,0.664,Blocked,62
335,2026-04-28 22:44:36,Key Recovery,192.168.45.37,6379,260,0.814,Analyzed,92
336,2026-04-28 22:44:36,Side Channel,192.168.7.133,80,351,0.689,Warning,70
337,2026-04-28 22:44:36,Dictionary Attack,192.168.139.176,6379,27,0.758,Analyzed,95
338,2026-04-28 22:44:36,Key Recovery,192.168.147.63,6379,8,0.949,Detected,67
339,2026-04-28 22:44:36,Dictionary Attack,192.168.122.57,443,119,0.732,Detected,62
340,2026-04-28 22:44:36,Dictionary Attack,192.168.139.176,80,253,0.979,Detected,61
341,2026-04-28 22:44:36,Side Channel,192.168.234.92,27017,409,0.775,Detected,66
342,2026-04-28 22:44:36,Side Channel,192.168.253.35,3306,401,0.699,Warning,73
343,2026-04-28 22:44:36,Ciphertext Analysis,192.168.142.60,443,437,0.865,Analyzed,82
344,2026-04-28 22:44:36,Dictionary Attack,192.168.252.222,3306,91,0.665,Blocked,72
345,2026-04-28 22:44:36,Key Recovery,192.168.202.178,5432,276,0.808,Analyzed,69
346,2026-04-28 22:44:36,Brute Force,192.168.180.220,80,263,0.94,Detected,92
347,2026-04-28 22:44:36,Side Channel,192.168.7.192,6379,30,0.73,Blocked,66
348,2026-04-28 22:44:36,Brute Force,192.168.88.184,443,413,0.719,Blocked,98
349,2026-04-28 22:44:36,Ciphertext Analysis,192.168.21.134,27017,263,0.808,Analyzed,75
350,2026-04-28 22:44:36,Brute Force,192.168.139.176,443,76,0.712,Detected,82
351,2026-04-28 22:44:36,Brute Force,192.168.23.233,443,84,0.952,Blocked,79
352,2026-04-28 22:44:36,Key Recovery,192.168.134.227,443,222,0.941,Detected,93
353,2026-04-28 22:44:36,Dictionary Attack,192.168.36.81,27017,300,0.699,Blocked,64
354,2026-04-28 22:44:36,Dictionary Attack,192.168.44.235,6379,31,0.708,Analyzed,94
355,2026-04-28 22:44:36,Brute Force,192.168.108.21,3306,111,0.661,Detected,78
356,2026-04-28 22:44:36,Brute Force,192.168.52.209,80,319,0.811,Blocked,94
357,2026-04-28 22:44:36,Dictionary Attack,192.168.52.209,3306,492,0.684,Warning,73
358,2026-04-28 22:44:36,Dictionary Attack,192.168.175.239,27017,325,0.792,Warning,90
359,2026-04-28 22:44:36,Side Channel,192.168.187.121,80,17,0.821,Analyzed,79
360,2026-04-28 22:44:36,Brute Force,192.168.86.164,27017,459,0.674,Analyzed,93
361,2026-04-28 22:44:36,Brute Force,192.168.60.82,6379,113,0.855,Warning,69
362,2026-04-28 22:44:36,Side Channel,192.168.52.209,27017,232,0.816,Warning,83
363,2026-04-28 22:44:36,Brute Force,192.168.147.226,22,467,0.881,Blocked,76
364,2026-04-28 22:44:36,Dictionary Attack,192.168.187.121,3306,282,0.654,Warning,79
365,2026-04-28 22:44:36,Side Channel,192.168.52.209,80,471,0.947,Blocked,62
366,2026-04-28 22:44:36,Side Channel,192.168.217.161,443,344,0.88,Analyzed,71
367,2026-04-28 22:44:36,Ciphertext Analysis,192.168.52.209,6379,304,0.84,Blocked,89
368,2026-04-28 22:44:36,Ciphertext Analysis,192.168.7.192,5432,71,0.982,Analyzed,76
369,2026-04-28 22:44:36,Dictionary Attack,192.168.175.239,80,470,0.862,Warning,62
370,2026-04-28 22:44:36,Dictionary Attack,192.168.147.63,3306,273,0.843,Warning,64
371,2026-04-28 22:44:36,Brute Force,192.168.67.41,443,9,0.764,Warning,100
372,2026-04-28 22:44:36,Brute Force,192.168.122.57,27017,46,0.695,Warning,97
373,2026-04-28 22:44:36,Key Recovery,192.168.68.239,27017,258,0.719,Detected,62
374,2026-04-28 22:44:36,Key Recovery,192.168.175.239,22,120,0.692,Blocked,93
375,2026-04-28 22:44:36,Brute Force,192.168.27.68,22,452,0.929,Analyzed,66
376,2026-04-28 22:44:36,Side Channel,192.168.147.226,443,9,0.813,Analyzed,64
377,2026-04-28 22:44:36,Side Channel,192.168.147.63,6379,127,0.839,Blocked,92
378,2026-04-28 22:44:36,Dictionary Attack,192.168.45.37,22,451,0.8,Detected,73
379,2026-04-28 22:44:36,Ciphertext Analysis,192.168.147.226,6379,193,0.845,Blocked,65
380,2026-04-28 22:44:36,Brute Force,192.168.187.121,27017,464,0.713,Detected,94
381,2026-04-28 22:44:36,Brute Force,192.168.67.41,3306,370,0.844,Detected,83
382,2026-04-28 22:44:36,Ciphertext Analysis,192.168.47.2,443,234,0.96,Warning,78
383,2026-04-28 22:44:36,Dictionary Attack,192.168.88.184,22,214,0.903,Warning,62
384,2026-04-28 22:44:36,Brute Force,192.168.81.234,80,406,0.843,Warning,61
385,2026-04-28 22:44:36,Brute Force,192.168.23.233,22,499,0.979,Analyzed,71
386,2026-04-28 22:44:36,Ciphertext Analysis,192.168.190.164,27017,60,0.795,Analyzed,88
387,2026-04-28 22:44:36,Ciphertext Analysis,192.168.134.227,80,33,0.844,Analyzed,96
388,2026-04-28 22:44:36,Key Recovery,192.168.21.171,22,272,0.81,Analyzed,97
389,2026-04-28 22:44:36,Brute Force,192.168.52.209,6379,312,0.964,Detected,98
390,2026-04-28 22:44:36,Side Channel,192.168.42.17,443,461,0.705,Warning,64
391,2026-04-28 22:44:36,Brute Force,192.168.86.164,22,394,0.964,Detected,76
392,2026-04-28 22:44:36,Side Channel,192.168.88.184,443,225,0.892,Detected,77
393,2026-04-28 22:44:36,Side Channel,192.168.108.21,22,74,0.899,Detected,95
394,2026-04-28 22:44:36,Dictionary Attack,192.168.81.234,443,209,0.66,Blocked,65
395,2026-04-28 22:44:36,Brute Force,192.168.66.69,3306,294,0.855,Blocked,80
396,2026-04-28 22:44:36,Dictionary Attack,192.168.42.17,443,305,0.968,Warning,73
397,2026-04-28 22:44:36,Ciphertext Analysis,192.168.151.54,443,197,0.767,Blocked,91
398,2026-04-28 22:44:36,Dictionary Attack,192.168.86.164,6379,54,0.653,Blocked,89
399,2026-04-28 22:44:36,Side Channel,192.168.7.192,80,269,0.875,Analyzed,90
400,2026-04-28 22:44:36,Key Recovery,192.168.147.226,22,189,0.912,Analyzed,83
401,2026-04-28 22:44:36,Brute Force,192.168.44.235,5432,209,0.914,Blocked,75
402,2026-04-28 22:44:36,Brute Force,192.168.68.239,27017,314,0.964,Blocked,74
403,2026-04-28 22:44:36,Dictionary Attack,192.168.242.189,443,104,0.823,Analyzed,86
404,2026-04-28 22:44:36,Side Channel,192.168.42.17,27017,122,0.768,Warning,100
405,2026-04-28 22:44:36,Ciphertext Analysis,192.168.21.134,3306,409,0.689,Analyzed,82
406,2026-04-28 22:44:36,Brute Force,192.168.77.13,5432,164,0.961,Blocked,61
407,2026-04-28 22:44:36,Brute Force,192.168.151.54,27017,322,0.954,Detected,75
408,2026-04-28 22:44:36,Dictionary Attack,192.168.180.220,443,443,0.697,Warning,75
409,2026-04-28 22:44:36,Side Channel,192.168.136.65,5432,239,0.831,Analyzed,82
410,2026-04-28 22:44:36,Dictionary Attack,192.168.253.35,22,183,0.816,Warning,100
411,2026-04-28 22:44:36,Dictionary Attack,192.168.88.184,443,367,0.949,Detected,94
412,2026-04-28 22:44:36,Key Recovery,192.168.123.88,3306,158,0.671,Warning,98
413,2026-04-28 22:44:36,Dictionary Attack,192.168.134.227,6379,457,0.688,Analyzed,83
414,2026-04-28 22:44:36,Brute Force,192.168.88.184,3306,141,0.899,Analyzed,95
415,2026-04-28 22:44:36,Dictionary Attack,192.168.23.233,5432,316,0.805,Blocked,68
416,2026-04-28 22:44:36,Ciphertext Analysis,192.168.249.232,6379,203,0.867,Detected,88
417,2026-04-28 22:44:36,Ciphertext Analysis,192.168.234.92,27017,464,0.762,Warning,81
418,2026-04-28 22:44:36,Brute Force,192.168.66.69,22,56,0.739,Analyzed,71
419,2026-04-28 22:44:36,Side Channel,192.168.7.192,6379,258,0.683,Detected,70
420,2026-04-28 22:44:36,Brute Force,192.168.23.233,3306,472,0.658,Analyzed,100
421,2026-04-28 22:44:36,Brute Force,192.168.147.226,22,20,0.786,Blocked,98
422,2026-04-28 22:44:36,Dictionary Attack,192.168.253.35,27017,184,0.947,Blocked,93
423,2026-04-28 22:44:36,Brute Force,192.168.108.21,80,40,0.823,Warning,82
424,2026-04-28 22:44:36,Brute Force,192.168.21.134,3306,377,0.658,Blocked,97
425,2026-04-28 22:44:36,Ciphertext Analysis,192.168.242.189,80,162,0.896,Detected,61
426,2026-04-28 22:44:36,Brute Force,192.168.252.222,22,408,0.753,Analyzed,66
427,2026-04-28 22:44:36,Brute Force,192.168.88.184,3306,271,0.878,Analyzed,99
428,2026-04-28 22:44:36,Key Recovery,192.168.211.221,22,110,0.908,Blocked,71
429,2026-04-28 22:44:36,Side Channel,192.168.147.226,80,449,0.865,Warning,99
430,2026-04-28 22:44:36,Brute Force,192.168.227.242,3306,295,0.924,Detected,83
431,2026-04-28 22:44:36,Brute Force,192.168.144.214,5432,115,0.923,Analyzed,96
432,2026-04-28 22:44:36,Ciphertext Analysis,192.168.249.232,443,34,0.864,Analyzed,89
433,2026-04-28 22:44:36,Brute Force,192.168.19.119,3306,75,0.983,Blocked,81
434,2026-04-28 22:44:36,Ciphertext Analysis,192.168.211.221,80,272,0.837,Blocked,79
435,2026-04-28 22:44:36,Dictionary Attack,192.168.45.37,5432,372,0.952,Warning,74
436,2026-04-28 22:44:36,Brute Force,192.168.144.214,80,1,0.9,Warning,90
437,2026-04-28 22:44:36,Ciphertext Analysis,192.168.44.235,80,168,0.748,Analyzed,89
438,2026-04-28 22:44:36,Key Recovery,192.168.249.232,80,424,0.952,Warning,70
439,2026-04-28 22:44:36,Side Channel,192.168.148.170,80,54,0.687,Detected,82
440,2026-04-28 22:44:36,Dictionary Attack,192.168.23.233,6379,219,0.843,Warning,71
441,2026-04-28 22:44:36,Brute Force,192.168.202.178,6379,305,0.949,Warning,75
442,2026-04-28 22:44:36,Dictionary Attack,192.168.227.242,5432,195,0.899,Warning,60
443,2026-04-28 22:44:36,Brute Force,192.168.45.37,27017,429,0.874,Warning,73
444,2026-04-28 22:44:36,Side Channel,192.168.23.233,6379,37,0.76,Analyzed,70
445,2026-04-28 22:44:36,Side Channel,192.168.123.88,6379,151,0.876,Analyzed,88
446,2026-04-28 22:44:36,Brute Force,192.168.136.65,5432,498,0.899,Analyzed,77
447,2026-04-28 22:44:36,Side Channel,192.168.108.21,80,32,0.804,Blocked,67
448,2026-04-28 22:44:36,Side Channel,192.168.147.63,6379,140,0.857,Detected,62
449,2026-04-28 22:44:36,Side Channel,192.168.141.106,80,141,0.843,Detected,69
450,2026-04-28 22:44:36,Brute Force,192.168.77.13,22,445,0.984,Blocked,65
451,2026-04-28 22:44:36,Side Channel,192.168.60.82,6379,247,0.707,Analyzed,71
452,2026-04-28 22:44:36,Ciphertext Analysis,192.168.86.164,80,109,0.682,Warning,97
453,2026-04-28 22:44:36,Brute Force,192.168.44.235,80,159,0.739,Detected,72
454,2026-04-28 22:44:36,Brute Force,192.168.68.239,443,249,0.823,Blocked,79
455,2026-04-28 22:44:36,Dictionary Attack,192.168.47.2,5432,435,0.858,Analyzed,80
456,2026-04-28 22:44:36,Ciphertext Analysis,192.168.202.178,27017,444,0.736,Analyzed,66
457,2026-04-28 22:44:36,Key Recovery,192.168.202.178,6379,186,0.703,Blocked,85
458,2026-04-28 22:44:36,Dictionary Attack,192.168.144.214,6379,183,0.915,Detected,90
459,2026-04-28 22:44:36,Brute Force,192.168.67.41,443,99,0.898,Detected,86
460,2026-04-28 22:44:36,Brute Force,192.168.86.164,27017,216,0.789,Warning,97
461,2026-04-28 22:44:36,Dictionary Attack,192.168.136.65,3306,435,0.909,Analyzed,72
462,2026-04-28 22:44:36,Ciphertext Analysis,192.168.7.133,22,463,0.961,Blocked,84
463,2026-04-28 22:44:36,Dictionary Attack,192.168.47.2,6379,360,0.817,Analyzed,62
464,2026-04-28 22:44:36,Brute Force,192.168.23.233,443,292,0.939,Warning,89
465,2026-04-28 22:44:36,Brute Force,192.168.27.68,27017,372,0.982,Blocked,89
466,2026-04-28 22:44:36,Key Recovery,192.168.217.161,3306,102,0.841,Blocked,81
467,2026-04-28 22:44:36,Key Recovery,192.168.44.235,3306,101,0.716,Detected,66
468,2026-04-28 22:44:36,Brute Force,192.168.187.121,3306,321,0.749,Warning,84
469,2026-04-28 22:44:36,Brute Force,192.168.142.60,3306,485,0.863,Analyzed,96
470,2026-04-28 22:44:36,Dictionary Attack,192.168.19.119,27017,285,0.865,Analyzed,96
471,2026-04-28 22:44:36,Side Channel,192.168.21.171,5432,212,0.966,Analyzed,84
472,2026-04-28 22:44:36,Key Recovery,192.168.253.35,6379,352,0.855,Detected,89
473,2026-04-28 22:44:36,Brute Force,192.168.19.119,443,149,0.92,Detected,63
474,2026-04-28 22:44:36,Brute Force,192.168.175.239,80,201,0.841,Warning,97
475,2026-04-28 22:44:36,Ciphertext Analysis,192.168.121.26,80,121,0.675,Blocked,68
476,2026-04-28 22:44:36,Brute Force,192.168.180.220,27017,185,0.853,Analyzed,81
477,2026-04-28 22:44:36,Side Channel,192.168.252.222,6379,347,0.903,Analyzed,73
478,2026-04-28 22:44:36,Dictionary Attack,192.168.187.121,443,349,0.808,Analyzed,92
479,2026-04-28 22:44:36,Side Channel,192.168.60.82,22,363,0.901,Blocked,97
480,2026-04-28 22:44:36,Brute Force,192.168.121.26,27017,199,0.923,Blocked,94
481,2026-04-28 22:44:36,Dictionary Attack,192.168.23.233,6379,168,0.747,Blocked,76
482,2026-04-28 22:44:36,Brute Force,192.168.19.119,22,209,0.74,Detected,88
483,2026-04-28 22:44:36,Ciphertext Analysis,192.168.52.209,22,194,0.776,Warning,97
484,2026-04-28 22:44:36,Side Channel,192.168.21.134,5432,242,0.846,Warning,83
485,2026-04-28 22:44:36,Brute Force,192.168.201.160,27017,406,0.895,Warning,72
486,2026-04-28 22:44:36,Side Channel,192.168.42.17,6379,25,0.928,Analyzed,87
487,2026-04-28 22:44:36,Brute Force,192.168.121.26,3306,474,0.761,Analyzed,73
488,2026-04-28 22:44:36,Dictionary Attack,192.168.252.222,6379,64,0.959,Warning,89
489,2026-04-28 22:44:36,Side Channel,192.168.68.239,22,101,0.919,Analyzed,72
490,2026-04-28 22:44:36,Brute Force,192.168.201.160,6379,383,0.981,Warning,70
491,2026-04-28 22:44:36,Brute Force,192.168.108.21,27017,417,0.659,Detected,80
492,2026-04-28 22:44:36,Key Recovery,192.168.52.209,443,474,0.698,Detected,78
493,2026-04-28 22:44:36,Dictionary Attack,192.168.123.88,3306,209,0.655,Blocked,67
494,2026-04-28 22:44:36,Key Recovery,192.168.141.106,27017,217,0.786,Blocked,72
495,2026-04-28 22:44:36,Dictionary Attack,192.168.86.164,6379,106,0.845,Blocked,75
496,2026-04-28 22:44:36,Dictionary Attack,192.168.136.65,3306,125,0.971,Detected,92
497,2026-04-28 22:44:36,Side Channel,192.168.66.69,22,175,0.784,Warning,69
498,2026-04-28 22:44:36,Key Recovery,192.168.123.88,6379,108,0.839,Blocked,85
499,2026-04-28 22:44:36,Key Recovery,192.168.66.69,6379,492,0.814,Warning,73
500,2026-04-28 22:44:36,Ciphertext Analysis,192.168.148.170,5432,485,0.704,Analyzed,73
501,2026-04-28 22:44:36,Side Channel,192.168.21.134,3306,300,0.76,Warning,92
502,2026-04-28 22:44:36,Ciphertext Analysis,192.168.253.35,6379,482,0.819,Warning,64
503,2026-04-28 22:44:36,Dictionary Attack,192.168.234.92,6379,490,0.665,Detected,74
504,2026-04-28 22:44:36,Key Recovery,192.168.134.227,443,54,0.767,Warning,63
505,2026-04-28 22:44:36,Brute Force,192.168.45.37,22,90,0.865,Blocked,77
506,2026-04-28 22:44:36,Dictionary Attack,192.168.175.239,443,92,0.959,Analyzed,100
507,2026-04-28 22:44:36,Ciphertext Analysis,192.168.211.221,6379,124,0.867,Warning,64
508,2026-04-28 22:44:36,Brute Force,192.168.242.189,6379,106,0.914,Blocked,70
509,2026-04-28 22:44:36,Key Recovery,192.168.121.26,22,471,0.741,Blocked,62
510,2026-04-28 22:44:36,Brute Force,192.168.44.235,22,493,0.981,Analyzed,96
511,2026-04-28 22:44:36,Dictionary Attack,192.168.249.232,3306,457,0.935,Warning,68
512,2026-04-28 22:44:36,Key Recovery,192.168.21.171,27017,488,0.841,Warning,68
513,2026-04-28 22:44:36,Dictionary Attack,192.168.77.13,5432,133,0.987,Warning,99
514,2026-04-28 22:44:36,Dictionary Attack,192.168.175.239,27017,223,0.746,Blocked,100
515,2026-04-28 22:44:36,Brute Force,192.168.21.171,27017,89,0.72,Analyzed,97
516,2026-04-28 22:44:36,Key Recovery,192.168.142.60,22,482,0.762,Warning,85
517,2026-04-28 22:44:36,Side Channel,192.168.27.68,27017,30,0.989,Warning,90
518,2026-04-28 22:44:36,Side Channel,192.168.21.171,22,344,0.768,Detected,78
519,2026-04-28 22:44:36,Side Channel,192.168.252.222,443,283,0.767,Blocked,82
520,2026-04-28 22:44:36,Ciphertext Analysis,192.168.122.57,3306,81,0.693,Detected,89
521,2026-04-28 22:44:36,Key Recovery,192.168.77.13,3306,30,0.907,Analyzed,63
522,2026-04-28 22:44:36,Brute Force,192.168.187.121,80,265,0.803,Analyzed,86
523,2026-04-28 22:44:36,Brute Force,192.168.121.26,80,441,0.66,Analyzed,85
524,2026-04-28 22:44:36,Side Channel,192.168.148.170,6379,126,0.89,Blocked,61
525,2026-04-28 22:44:36,Key Recovery,192.168.249.232,6379,404,0.751,Warning,79
526,2026-04-28 22:44:36,Side Channel,192.168.217.161,27017,181,0.656,Warning,84
527,2026-04-28 22:44:36,Ciphertext Analysis,192.168.86.164,22,435,0.747,Warning,72
528,2026-04-28 22:44:36,Side Channel,192.168.108.21,80,136,0.899,Warning,98
529,2026-04-28 22:44:36,Ciphertext Analysis,192.168.21.134,80,163,0.86,Warning,99
530,2026-04-28 22:44:36,Brute Force,192.168.211.221,27017,225,0.751,Analyzed,65
531,2026-04-28 22:44:36,Key Recovery,192.168.19.119,443,351,0.9,Warning,73
532,2026-04-28 22:44:36,Dictionary Attack,192.168.147.226,6379,99,0.982,Detected,84
533,2026-04-28 22:44:36,Ciphertext Analysis,192.168.151.54,27017,5,0.818,Detected,71
534,2026-04-28 22:44:36,Dictionary Attack,192.168.136.65,80,168,0.846,Detected,97
535,2026-04-28 22:44:36,Side Channel,192.168.19.119,6379,342,0.964,Warning,98
536,2026-04-28 22:44:36,Brute Force,192.168.47.2,5432,223,0.89,Detected,66
537,2026-04-28 22:44:36,Brute Force,192.168.217.161,443,472,0.661,Warning,71
538,2026-04-28 22:44:36,Dictionary Attack,192.168.52.209,5432,358,0.912,Blocked,74
539,2026-04-28 22:44:36,Key Recovery,192.168.121.26,22,60,0.835,Blocked,64
540,2026-04-28 22:44:36,Brute Force,192.168.81.234,3306,114,0.967,Blocked,71
541,2026-04-28 22:44:36,Brute Force,192.168.52.209,443,342,0.793,Detected,69
542,2026-04-28 22:44:36,Ciphertext Analysis,192.168.27.68,3306,13,0.887,Warning,68
543,2026-04-28 22:44:36,Key Recovery,192.168.21.171,22,479,0.735,Warning,81
544,2026-04-28 22:44:36,Brute Force,192.168.227.242,22,169,0.838,Detected,98
545,2026-04-28 22:44:36,Dictionary Attack,192.168.148.170,443,54,0.745,Detected,69
546,2026-04-28 22:44:36,Brute Force,192.168.252.222,443,400,0.94,Warning,67
547,2026-04-28 22:44:36,Ciphertext Analysis,192.168.190.164,22,167,0.772,Analyzed,74
548,2026-04-28 22:44:36,Key Recovery,192.168.44.235,3306,25,0.967,Detected,86
549,2026-04-28 22:44:36,Side Channel,192.168.139.176,22,393,0.852,Analyzed,90
550,2026-04-28 22:44:36,Brute Force,192.168.23.233,3306,387,0.712,Analyzed,64
551,2026-04-28 22:44:36,Side Channel,192.168.52.209,443,177,0.863,Blocked,79
552,2026-04-28 22:44:36,Ciphertext Analysis,192.168.21.134,443,15,0.74,Detected,90
553,2026-04-28 22:44:36,Ciphertext Analysis,192.168.253.35,6379,265,0.903,Analyzed,82
554,2026-04-28 22:44:36,Dictionary Attack,192.168.52.209,80,101,0.905,Blocked,68
555,2026-04-28 22:44:36,Ciphertext Analysis,192.168.42.17,5432,237,0.733,Analyzed,64
556,2026-04-28 22:44:36,Brute Force,192.168.180.220,80,423,0.848,Blocked,63
557,2026-04-28 22:44:36,Key Recovery,192.168.27.68,3306,465,0.674,Blocked,72
558,2026-04-28 22:44:36,Dictionary Attack,192.168.123.88,443,369,0.668,Detected,81
559,2026-04-28 22:44:36,Dictionary Attack,192.168.23.233,27017,425,0.672,Detected,92
560,2026-04-28 22:44:36,Brute Force,192.168.67.41,27017,415,0.674,Blocked,75
561,2026-04-28 22:44:36,Brute Force,192.168.156.221,443,366,0.954,Warning,64
562,2026-04-28 22:44:36,Dictionary Attack,192.168.202.178,3306,46,0.741,Warning,71
563,2026-04-28 22:44:36,Side Channel,192.168.86.164,3306,435,0.847,Blocked,62
564,2026-04-28 22:44:36,Brute Force,192.168.141.106,5432,78,0.856,Blocked,88
565,2026-04-28 22:44:36,Side Channel,192.168.136.65,443,76,0.823,Detected,98
566,2026-04-28 22:44:36,Side Channel,192.168.151.54,3306,196,0.753,Warning,72
567,2026-04-28 22:44:36,Brute Force,192.168.202.178,80,160,0.776,Warning,68
568,2026-04-28 22:44:36,Dictionary Attack,192.168.217.161,80,448,0.662,Analyzed,62
569,2026-04-28 22:44:36,Key Recovery,192.168.144.214,443,209,0.83,Detected,72
570,2026-04-28 22:44:36,Dictionary Attack,192.168.190.164,5432,230,0.966,Blocked,97
571,2026-04-28 22:44:36,Brute Force,192.168.121.26,22,468,0.875,Warning,74
572,2026-04-28 22:44:36,Dictionary Attack,192.168.108.21,5432,454,0.707,Analyzed,96
573,2026-04-28 22:44:36,Key Recovery,192.168.175.239,443,154,0.964,Blocked,83
574,2026-04-28 22:44:36,Ciphertext Analysis,192.168.19.119,3306,83,0.725,Blocked,87
575,2026-04-28 22:44:36,Ciphertext Analysis,192.168.147.63,5432,370,0.987,Blocked,66
576,2026-04-28 22:44:36,Side Channel,192.168.144.214,80,268,0.725,Warning,84
577,2026-04-28 22:44:36,Ciphertext Analysis,192.168.23.233,6379,495,0.865,Analyzed,82
578,2026-04-28 22:44:36,Dictionary Attack,192.168.252.222,443,321,0.74,Detected,64
579,2026-04-28 22:44:36,Dictionary Attack,192.168.52.209,5432,116,0.782,Blocked,85
580,2026-04-28 22:44:36,Ciphertext Analysis,192.168.42.17,80,75,0.804,Analyzed,91
581,2026-04-28 22:44:36,Brute Force,192.168.88.184,22,455,0.901,Blocked,96
582,2026-04-28 22:44:36,Brute Force,192.168.19.119,22,111,0.819,Warning,96
583,2026-04-28 22:44:36,Ciphertext Analysis,192.168.121.26,6379,83,0.73,Warning,71
584,2026-04-28 22:44:36,Key Recovery,192.168.180.220,443,386,0.845,Blocked,63
585,2026-04-28 22:44:36,Key Recovery,192.168.242.189,27017,13,0.752,Blocked,71
586,2026-04-28 22:44:36,Dictionary Attack,192.168.21.134,6379,150,0.869,Detected,60
587,2026-04-28 22:44:36,Dictionary Attack,192.168.227.242,443,456,0.914,Warning,96
588,2026-04-28 22:44:36,Dictionary Attack,192.168.123.88,443,91,0.748,Analyzed,98
589,2026-04-28 22:44:36,Brute Force,192.168.139.176,27017,314,0.711,Detected,63
590,2026-04-28 22:44:36,Brute Force,192.168.7.192,6379,271,0.809,Detected,66
591,2026-04-28 22:44:36,Side Channel,192.168.187.121,22,394,0.814,Analyzed,64
592,2026-04-28 22:44:36,Key Recovery,192.168.202.178,27017,478,0.851,Analyzed,83
593,2026-04-28 22:44:36,Side Channel,192.168.148.170,27017,27,0.799,Analyzed,70
594,2026-04-28 22:44:36,Brute Force,192.168.201.160,3306,75,0.699,Analyzed,94
595,2026-04-28 22:44:36,Dictionary Attack,192.168.227.242,3306,273,0.869,Warning,75
596,2026-04-28 22:44:36,Brute Force,192.168.123.88,22,495,0.899,Blocked,92
597,2026-04-28 22:44:36,Brute Force,192.168.144.214,6379,385,0.87,Analyzed,88
598,2026-04-28 22:44:36,Dictionary Attack,192.168.147.63,3306,105,0.941,Blocked,69
599,2026-04-28 22:44:36,Brute Force,192.168.144.214,6379,72,0.948,Blocked,76
600,2026-04-28 22:44:36,Brute Force,192.168.21.171,80,352,0.798,Blocked,60
601,2026-04-28 22:44:36,Side Channel,192.168.201.160,27017,352,0.658,Warning,69
602,2026-04-28 22:44:36,Dictionary Attack,192.168.202.178,3306,362,0.746,Blocked,63
603,2026-04-28 22:44:36,Key Recovery,192.168.136.65,22,351,0.698,Warning,67
604,2026-04-28 22:44:36,Brute Force,192.168.141.106,6379,370,0.686,Warning,67
605,2026-04-28 22:44:36,Brute Force,192.168.121.26,3306,21,0.816,Warning,81
